"samples","total_number_of_reads","file_size","GC_content","total_number_of_bases","complete_sequence_size","average_read_size","read_size_mode","read_size_median","lowest_read_size","highest_read_size","seq_meth"
"mgm4627153",126032978,479177,"0.46838615056261584",116449438,116449438,2430196733148711,285,268,50,616,"ion torrent"
"mgm4627154",152859932,741260,"0.4819775504037636",138034732,138034732,18621635053827268,168,1780,50,609,"ion torrent"
"mgm4627155",61877910,214757,"0.43462818825839744",57582770,57582770,26812988633665024,287,277,50,534,"ion torrent"
"mgm4627156",20600657,77211,"0.5090728660347157",19056437,19056437,2468098716504125,253,254,50,621,"ion torrent"
"mgm4627157",20802632,73305,"0.4955311014405272",19336532,19336532,26378189755132668,289,282,50,445,"ion torrent"
"mgm4627158",21196689,80074,"0.569898897225337",19595209,19595209,2447137522791418,278,2660,50,490,"ion torrent"
"mgm4628823",10872229351,81825376,"0.606008610580659",8182537600,8182537600,1000,100,1000,100,100,"illumina"
"mgm4628824",3685767499,27791786,"0.6073440192004933",2779178600,2779178600,1000,100,1000,100,100,"illumina"
"mgm4628825",10701806324,80545085,"0.6320677271617504",8054508500,8054508500,1000,100,100,100,100,"illumina"
"mgm4628826",7350718410,55348906,"0.6328251152787012",5534890600,5534890600,1000,100,1000,100,100,"illumina"
"mgm4628827",10170359076,76541069,"0.6075223010015708",7654106900,7654106900,1000,100,100,100,100,"illumina"
"mgm4628828",3641323898,27450544,"0.6078662666940226",2745054400,2745054400,1000,100,1000,100,100,"illumina"
"mgm4628829",2316002937,17490264,"0.6432494695334502",1749026400,1749026400,1000,100,1000,100,100,"illumina"
"mgm4628830",6023984143,45376567,"0.5875916507742862",4537656700,4537656700,1000,100,100,100,100,"illumina"
"mgm4628831",14156010136,106469810,"0.6013973150698776",10646981000,10646981000,1000,100,1000,100,100,"illumina"
"mgm4628877",260773883,1404839,"0.47050677620955755",216926659,216926659,1544138929799073,192,158,50,194,"illumina"
"mgm4628878",249948612,1329071,"0.4647467701869311",208526000,208526000,15689605747172274,192,162,50,194,"illumina"
"mgm4628879",379976519,2078763,"0.46639494287336086",314560602,314560602,15132105102890516,192,154,50,194,"illumina"
"mgm4628880",327525039,1743890,"0.49667486222791873",272826139,272826139,15644687394273724,192,1610,50,194,"illumina"
"mgm4628881",221177578,1182076,"0.4771174817466453",184443904,184443904,15603387937831408,192,1610,50,194,"illumina"
"mgm4628901",338662709,1032220,"0.4725905113763949",306742297,306742297,2971675582724613,144,1830,60,40617,"illumina"
"mgm4628902",350056759,1096807,"0.46195234365255305",316069376,316069376,28817228190556772,144,183,60,19125,"illumina"
"mgm4628903",304871302,886869,"0.4684127698874723",277489399,277489399,31288656949335244,141,183,60,17238,"illumina"
"mgm4628904",334316204,962577,"0.4743601146153931",304587360,304587360,3164290856731462,147,189,60,17238,"illumina"
"mgm4628905",318288548,917645,"0.46158256477116855",289952581,289952581,3159746753918999,138,186,60,25191,"illumina"
"mgm4628906",307755885,856806,"0.4639240760028295",281305948,281305948,32831930215241252,138,1920,60,16107,"illumina"
"mgm4628907",211449262,587243,"0.4712331854058431",193355767,193355767,3292602329870258,138,186,60,15189,"illumina"
"mgm4628909",361066481,1128249,"0.5024418537508792",326068668,326068668,2890041719514043,138,177,60,19770,"illumina"
"mgm4628910",221016529,729789,"0.46515330530593874",198504121,198504121,2720020732019803,144,171,60,12888,"illumina"
"mgm4628911",259322472,767882,"0.4774603187752706",235629131,235629131,3068559114551455,138,1800,60,18831,"illumina"
"mgm4628912",276371351,808211,"0.47514993041322595",251427807,251427807,3110917903864214,138,183,60,17415,"illumina"
"mgm4628913",249934297,727947,"0.47414230722739553",227478861,227478861,31249371314120396,135,186,60,23316,"illumina"
"mgm4628914",270748724,740498,"0.4814183473367848",247904241,247904241,33478043289786064,138,1950,60,33708,"illumina"
"mgm4628915",254960197,732994,"0.4819670434994828",232348395,232348395,316985398243369,138,1890,60,24192,"illumina"
"mgm4628916",245078629,771594,"0.49682098651722745",221270216,221270216,28677026519127932,138,1770,60,18240,"illumina"
"mgm4628917",278741890,812553,"0.48149811928214586",253663780,253663780,31218121156404568,138,186,60,17163,"illumina"
"mgm4628918",337803535,1017795,"0.49005426010828546",306341814,306341814,30098577218398596,138,180,60,32724,"illumina"
"mgm4628919",317035502,962838,"0.49439913242019207",287298526,287298526,2983871907839117,135,1800,60,27126,"illumina"
"mgm4628920",326210999,941936,"0.4846646230258379",297122008,297122008,315437575376671,138,1830,60,32724,"illumina"
"mgm4628921",252930008,700005,"0.46902912074987674",231340849,231340849,33048456653881044,138,183,60,39843,"illumina"
"mgm4628922",215520332,593685,"0.48122700623033654",197227067,197227067,3322082703790731,147,183,60,16797,"illumina"
"mgm4628923",269257690,722167,"0.47563178633623954",246981481,246981481,34200050819270336,138,195,60,32211,"illumina"
"mgm4628924",310626034,912808,"0.483725173142441",282439994,282439994,30941884164030116,138,1830,60,11397,"illumina"
"mgm4628925",255503392,747888,"0.47141971843345243",232429813,232429813,31078157825770704,135,1890,60,10458,"illumina"
"mgm4628927",232516163,676026,"0.47046264073851657",211670378,211670378,3131098182614278,138,1830,60,19464,"illumina"
"mgm4628928",260117371,735328,"0.49600370805722394",237433229,237433229,3228943124700814,138,1860,60,15423,"illumina"
"mgm4628929",246257033,749465,"0.4770942397436934",223134637,223134637,2977252266616853,138,186,60,19833,"illumina"
"mgm4628930",250939359,708756,"0.48625249148299005",229078927,229078927,32321268109194136,141,1840,60,9273,"illumina"
"mgm4628932",241641690,673456,"0.47638905210294225",220875588,220875588,3279733018935164,138,1890,60,19833,"illumina"
"mgm4628934",264880930,799792,"0.47611383280776437",240198415,240198415,3003261035369196,135,1830,60,19833,"illumina"
"mgm4628935",255265398,764715,"0.46587949010961327",231670263,231670263,30294980875228024,138,186,60,19833,"illumina"
"mgm4628936",295229706,906351,"0.46861589203667836",267243871,267243871,2948569273934712,138,183,60,19944,"illumina"
"mgm4628937",299795650,879221,"0.4817601603897527",272650835,272650835,3101050077284323,138,186,60,27771,"illumina"
"mgm4629032",161072965,1223500,"0.4503839924263481",123026515,123026515,10055293420514916,101,1010,85,101,"illumina"
"mgm4629033",489050202,3698661,"0.42371004089086456",371800894,371800894,10052310660533636,101,101,84,101,"illumina"
"mgm4629034",146842429,1115983,"0.5040402022719307",112234851,112234851,10057039488952788,101,101,86,101,"illumina"
"mgm4629035",281455965,2132025,"0.473760019297078",214341259,214341259,10053412084755104,101,101,85,101,"illumina"
"mgm4629036",223421301,1694392,"0.5630396170258594",170305389,170305389,10051120933054452,101,1010,85,101,"illumina"
"mgm4629037",89003538,677271,"0.4752067745735631",68117055,68117055,10057577395163828,101,101,85,101,"illumina"
"mgm4629038",132406310,1007403,"0.5712492049655159",101273909,101273909,10052968772179556,101,101,85,101,"illumina"
"mgm4629274",1261041360,6158536,"0.3567226703970024",977524884,977524884,15872682793443116,192,1610,50,194,"illumina"
"mgm4629275",645937380,3070222,"0.4105782146671007",504597871,504597871,1643522426065607,192,1670,50,194,"illumina"
"mgm4629276",1638087551,7960073,"0.4357065721150899",1271630759,1271630759,159751142860122,192,163,50,194,"illumina"
"mgm4629278",979110421,4618066,"0.45421632015366553",766493751,766493751,16597721881844044,192,1690,50,194,"illumina"
"mgm4629279",568726692,2725031,"0.49184425001382515",443268431,443268431,1626654636222487,192,166,50,194,"illumina"
"mgm4629280",1325320292,6332938,"0.4364910439730084",1033756152,1033756152,1632348448697903,192,1680,50,194,"illumina"
"mgm4629281",1338675878,6507627,"0.4328875420515023",1039069595,1039069595,15966950702614024,192,163,50,194,"illumina"
"mgm4629282",599187178,2836771,"0.420869389984391",468583567,468583567,1651820210372991,192,169,50,194,"illumina"
"mgm4629283",1297456438,6188828,"0.44096245392796524",1012541018,1012541018,16360787826063352,192,1670,50,194,"illumina"
"mgm4629284",1417833636,6858739,"0.4266622438867971",1102079117,1102079117,16068246903694688,192,164,50,194,"illumina"
"mgm4629285",1265256270,6087341,"0.5293157106937939",985016270,985016270,1618138806418106,192,165,50,194,"illumina"
"mgm4629286",1139384328,5442426,"0.39501333603809696",888831819,888831819,16331537057187364,192,1660,50,194,"illumina"
"mgm4629287",1209362776,5836878,"0.4544211218795036",940638488,940638488,16115438561504968,192,1660,51,194,"illumina"
"mgm4629288",570676476,2708547,"0.4751908991261637",445987767,445987767,16465941591561824,192,168,50,194,"illumina"
"mgm4629289",1279854218,6133629,"0.4465174643506254",997462309,997462309,1626218848580506,192,167,50,194,"illumina"
"mgm4629290",1168805950,5648719,"0.44352129875398477",908739310,908739310,16087529048621464,192,165,50,194,"illumina"
"mgm4629291",1144640001,5495637,"0.44527752597217957",891640224,891640224,16224510898372654,192,166,50,194,"illumina"
"mgm4629292",1111990590,5290150,"0.4314881810491263",868408720,868408720,16415578386246136,192,1680,50,194,"illumina"
"mgm4629293",587155272,2767399,"0.40207098479273284",459744274,459744274,16612865510177608,192,169,52,194,"illumina"
"mgm4629609",895241635,6982539,"0.5836453641935049",672911273,672911273,9637057136379760,101,101,50,101,"illumina"
"mgm4629610",833329547,6581068,"0.5821802134740731",623846250,623846250,9479407445721576,101,1000,50,101,"illumina"
"mgm4629611",871999683,6822028,"0.5991742793521979",654805716,654805716,959840264507856,101,1000,50,101,"illumina"
"mgm4629612",791950233,6294535,"0.5975269987620226",591636016,591636016,939920130716566,101,100,50,101,"illumina"
"mgm4629613",796294680,6206889,"0.5855221530742418",598785223,598785223,9647106996757956,101,101,50,101,"illumina"
"mgm4629614",740270636,5854551,"0.5830978277203264",554035981,554035981,946333853783151,101,100,50,101,"illumina"
"mgm4629615",935267444,7304701,"0.6005620784206367",702627935,702627935,9618845932229122,101,101,50,101,"illumina"
"mgm4629616",849871946,6743959,"0.5984371375267432",635176170,635176170,9418446494114214,101,100,50,101,"illumina"
"mgm4629617",927852085,7228796,"0.5534276555324292",697640859,697640859,9650858303374448,101,1010,50,101,"illumina"
"mgm4629618",828225736,6540687,"0.5507463830293575",620033993,620033993,9479646297093868,101,100,50,101,"illumina"
"mgm4629619",803067655,6273899,"0.5848928469234379",603413519,603413519,9617839225655368,101,101,50,101,"illumina"
"mgm4629620",713187859,5658827,"0.5828477234949087",533215961,533215961,9422729498533884,101,100,50,101,"illumina"
"mgm4629621",976382971,7584704,"0.5430268079632544",734782453,734782453,9687687917682748,101,1010,50,101,"illumina"
"mgm4629622",886258982,6969409,"0.5404107716270415",664347881,664347881,9532341709318536,101,100,50,101,"illumina"
"mgm4629623",834704756,6410514,"0.42287464181548673",630674601,630674601,9838128440246756,101,1010,50,101,"illumina"
"mgm4629624",768576246,5948990,"0.4205576795694021",579314857,579314857,9738037162610796,101,1010,50,101,"illumina"
"mgm4629625",868391752,6685761,"0.4297725867142537",655550530,655550530,9805174459571616,101,101,50,101,"illumina"
"mgm4629626",805324431,6248915,"0.42747318165007725",606462368,606462368,9705082690355046,101,101,50,101,"illumina"
"mgm4629627",880162071,6784597,"0.43947032549019616",664157239,664157239,9789192180464072,101,101,50,101,"illumina"
"mgm4629628",803882654,6253621,"0.43664485674755654",604869124,604869124,9672302238974828,101,101,50,101,"illumina"
"mgm4629879",483812591,3628194,"0.4912524652902488",368801909,368801909,10164889446374698,101,1010,50,194,"illumina"
"mgm4629880",773821561,5784027,"0.4950621268361675",589823372,589823372,10197451913692656,101,101,50,194,"illumina"
"mgm4629881",699695968,5181336,"0.46317145898955536",534996784,534996784,10325460151590246,101,1010,50,194,"illumina"
"mgm4629882",291411402,2193431,"0.4838504754688354",222321406,222321406,1013578298109218,101,101,50,194,"illumina"
"mgm4629883",739790973,5497621,"0.47883328588521473",564950395,564950395,10276270317651944,101,101,50,194,"illumina"
"mgm4629884",1253988530,9326680,"0.4980771930966571",956639482,956639482,10257020526060720,101,1010,50,194,"illumina"
"mgm4629885",391052529,2970260,"0.48064542878936994",297100847,297100847,10002519880414508,101,1010,50,194,"illumina"
"mgm4629886",634814394,4770527,"0.48242627290518936",483247205,483247205,10129849490423176,101,101,50,194,"illumina"
"mgm4629887",741880365,5524517,"0.501017111008834",566202209,566202209,10248899749969092,101,101,50,194,"illumina"
"mgm4629888",953995319,7102812,"0.48539229376272897",727809851,727809851,10246784667818886,101,1010,50,194,"illumina"
"mgm4629889",887393975,6617827,"0.49734186912118045",676730034,676730034,10225864683377188,101,101,50,194,"illumina"
"mgm4629890",612978812,4555853,"0.4739843885474114",468280191,468280191,10278650145208812,101,101,50,194,"illumina"
"mgm4629891",837672914,6253821,"0.49740988994924745",638643520,638643520,10212053079229484,101,101,50,194,"illumina"
"mgm4629892",550817727,4113787,"0.4718958700877843",420266560,420266560,10216050563629084,101,101,50,194,"illumina"
"mgm4629894",481639266,3620199,"0.4878735231349674",366889992,366889992,10134525532988656,101,101,50,194,"illumina"
"mgm4629895",426056501,3209164,"0.49149707908417983",324454917,324454917,10110262890896196,101,1010,50,194,"illumina"
"mgm4630045",268595816,2007365,"0.6083661968773505",205453090,205453090,10234964244170840,101,101,50,194,"illumina"
"mgm4630046",348300107,2521468,"0.4386272108807032",268717631,268717631,10657189819581292,101,1010,50,194,"illumina"
"mgm4630051",627067146,4773223,"0.5358345561760639",475431129,475431129,9960379580002862,101,101,50,194,"illumina"
"mgm4630052",610674574,4661674,"0.5009374615195127",462604588,462604588,9923572261809814,101,1010,50,194,"illumina"
"mgm4630054",348950581,2677465,"0.5032374793329356",264378985,264378985,987422748756753,101,101,50,194,"illumina"
"mgm4630058",720920404,5486626,"0.4989083379383349",546449328,546449328,9959660600157548,101,1010,50,194,"illumina"
"mgm4630060",579617888,4407682,"0.5123467488026744",439678865,439678865,9975285535571760,101,1010,50,194,"illumina"
"mgm4630171",764463583,5785897,"0.49687704984803127",580408880,580408880,10031441624349692,101,101,80,101,"illumina"
"mgm4630419",49192685,98837,"0.5924307047106906",46238677,46238677,46782760504669304,283,316,200,9589,"illumina"
"mgm4631155",42939523,10703,"0.528835040885617",42629539,42629539,3982952349808465,3545,3677,302,16525,"ion torrent"
"mgm4633389",232019582,908637,"0.4766950061129069",203962701,203962701,22447104949501288,300,219,50,300,"illumina"
"mgm4633390",365867485,1417478,"0.4633098220999624",321617751,321617751,22689435109398520,300,2230,50,300,"illumina"
"mgm4633391",282253442,1096632,"0.46813141849756285",248270134,248270134,2263932969309668,300,2220,50,300,"illumina"
"mgm4633392",627289087,2421455,"0.47922046760526976",550912012,550912012,22751280201366532,300,224,50,300,"illumina"
"mgm4633393",159946284,606533,"0.4863388979318173",141254636,141254636,23288862436174124,300,233,50,300,"illumina"
"mgm4633394",151375261,572106,"0.537828961694447",133750869,133750869,23378686641985924,300,2340,50,300,"illumina"
"mgm4633395",201689899,777015,"0.4960726884477825",177713301,177713301,22871283179861396,300,225,50,300,"illumina"
"mgm4633396",171237869,648270,"0.5072859531533214",151252345,151252345,23331689728045412,300,2330,50,300,"illumina"
"mgm4633397",253021172,979384,"0.5282968151716738",222771254,222771254,2274605813450087,300,2240,50,300,"illumina"
"mgm4633398",193907084,730471,"0.4831596995185898",171373397,171373397,2346067085483202,300,235,50,300,"illumina"
"mgm4633399",240580004,910987,"0.5181705786647692",212450086,212450086,23320869123269600,300,233,50,300,"illumina"
"mgm4633400",161415179,617129,"0.49396980933674517",142395083,142395083,2307379543012887,300,229,50,300,"illumina"
