"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4621805","free-living","freshwater","wastewater","wastewater_treatment_plant","Canada","Sewage and biosolids plasmid metagenomes",43.5448048,-80.2481666,"bent","illumina","mgp12687"
"mgm4621806","free-living","freshwater","wastewater","wastewater_treatment_plant","Canada","Sewage and biosolids plasmid metagenomes",43.5448048,-80.2481666,"bent","illumina","mgp12687"
"mgm4621807","free-living","freshwater","wastewater","wastewater_treatment_plant","Canada","Sewage and biosolids plasmid metagenomes",43.5448048,-80.2481666,"bent","illumina","mgp12687"
"mgm4621808","free-living","freshwater","wastewater","wastewater_treatment_plant","Canada","Sewage and biosolids plasmid metagenomes",43.5448048,-80.2481666,"bent","illumina","mgp12687"
"mgm4623333","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623334","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623335","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623336","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623337","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623338","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623339","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623341","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623342","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623343","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623344","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623345","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623346","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623347","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623348","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623349","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623350","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623351","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4623352","host-associated","terrestrial","human_host-associated","human_feces","USA","Chemostat",32.8774915,-117.2352765,"pride","ion torrent","mgp10563"
"mgm4624875","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4624887","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4624891","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4624893","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4624894","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4624898","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625261","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625263","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625264","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625265","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625284","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625286","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625289","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625290","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625291","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625292","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625294","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625296","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625298","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625299","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625300","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625303","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625305","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625306","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625314","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4625317","host-associated","terrestrial","animal_host-associated","animal_feces","Italy","newlacto",44.5075,11.3513888888889,"manfreda","illumina","mgp13081"
"mgm4629037","host-associated","terrestrial","human_host-associated","human_feces","USA","ItalianMummy",32.8774915,-117.2352765,"cano","illumina","mgp13354"
"mgm4629038","host-associated","terrestrial","human_host-associated","human_feces","USA","ItalianMummy",32.8774915,-117.2352765,"cano","illumina","mgp13354"
"mgm4630170","host-associated","terrestrial","human_host-associated","human_feces","USA","PeruvianFemaleMummy",32.8774915,-117.2352765,"cano","illumina","mgp13223"
"mgm4630172","host-associated","terrestrial","human_host-associated","human_feces","USA","PeruvianFemaleMummy",32.8774915,-117.2352765,"cano","illumina","mgp13223"
"mgm4633389","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633393","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633394","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633395","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633396","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633397","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633398","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633399","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633400","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633401","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633402","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633403","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633404","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633405","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633406","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633408","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633410","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633411","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633413","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633414","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633415","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633416","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633418","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633419","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633421","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633422","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633424","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633428","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633430","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633431","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633432","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633434","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633435","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4633436","host-associated","terrestrial","human_host-associated","human_feces","France","Imipenem",48.856614,2.3522219,"lazarevic","illumina","mgp13643"
"mgm4641332","host-associated","terrestrial","human_host-associated","human_feces","Switzerland","NAFLD",46.1937,6.1291,"lazarevic","illumina","mgp14192"
"mgm4641333","host-associated","terrestrial","human_host-associated","human_feces","Switzerland","NAFLD",46.1937,6.1291,"lazarevic","illumina","mgp14192"
"mgm4641334","host-associated","terrestrial","human_host-associated","human_feces","Switzerland","NAFLD",46.1937,6.1291,"lazarevic","illumina","mgp14192"
"mgm4641335","host-associated","terrestrial","human_host-associated","human_feces","Switzerland","NAFLD",46.1937,6.1291,"lazarevic","illumina","mgp14192"
"mgm4641336","host-associated","terrestrial","human_host-associated","human_feces","Switzerland","NAFLD",46.1937,6.1291,"lazarevic","illumina","mgp14192"
"mgm4641337","host-associated","terrestrial","human_host-associated","human_feces","Switzerland","NAFLD",46.1937,6.1291,"lazarevic","illumina","mgp14192"
