"samples","file_size","total_number_of_reads","GC_content","total_number_of_bases","complete_sequence_length","average_read_size","read_size_mode","read_size_median","lowest_read_size","highest_read_size","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_method"
"mgm4667215",3759738093,27575094,0.623530521403102,2642874747,2642874747,95.8428191396193,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579608,47.586781,"villamizar","illumina"
"mgm4667216",1908470536,14082232,0.630470016819099,1338159071,1338159071,95.0246431815638,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667217",3590291202,26357371,0.626491966753946,2522754857,2522754857,95.7134479383395,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667219",65165469,503764,0.643393883281152,44762659,44762659,88.8564069683423,101,99,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667220",4216922860,30388434,0.631613197180733,2986090893,2986090893,98.2640597077164,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579464,47.588183,"villamizar","illumina"
"mgm4667221",260445442,1947006,0.560797097079558,175781600,175781600,90.2830294308287,101,97,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667222",1448818639,10114286,0.506838584915916,1008853379,1008853379,99.7453877614297,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667223",3260063820,23977030,0.632628859325016,2289017500,2289017500,95.4670991361315,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667224",10832791,82625,0.64139383017872,7487024,7487024,90.6145113464448,101,100,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667225",3849265567,27752138,0.63213496443694,2725215563,2725215563,98.1984005340417,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.580036,47.586303,"villamizar","illumina"
"mgm4667226",1742359612,12220020,0.502278999247182,1210792414,1210792414,99.0826867713801,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667227",5685605657,40851772,0.58149814783505,3908969878,3908969878,95.6866663703107,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579769,47.586672,"villamizar","illumina"
"mgm4667228",4973347397,35847992,0.641302684522785,3521554390,3521554390,98.2357502757756,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667229",46485529,355878,0.64360036146507,32071702,32071702,90.1199343595277,101,100,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667230",49136771,380586,0.634323146679546,33716862,33716862,88.5919660733711,101,98,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579769,47.586672,"villamizar","illumina"
"mgm4667232",517023119,3885996,0.576663042828467,348053619,348053619,89.5661289924128,101,96,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667233",2614986945,18726285,0.546769010259586,1800565931,1800565931,96.1517957779666,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667234",4601551303,33891420,0.635154587582605,3228994086,3228994086,95.2746767766001,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667235",2077132635,14966265,0.636999624605969,1471043633,1471043633,98.2906311628185,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667236",3529579817,25393364,0.639041503493344,2501171724,2501171724,98.4970610431922,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667237",41288422,318986,0.632004711837999,28362605,28362605,88.9148896816788,101,99,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579464,47.588183,"villamizar","illumina"
"mgm4667238",4007250116,28878914,0.629503874881672,2837556068,2837556068,98.2570212993467,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.580036,47.586303,"villamizar","illumina"
"mgm4667239",32196385,227044,0.521498007799617,22318789,22318789,98.3016023325875,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667240",33315648,235253,0.533085296598837,23080721,23080721,98.1102090090243,101,101,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667241",47520886,367751,0.633970725530589,32619686,32619686,88.700468523539,101,98,50,101,"free-living","terrestrial","soil","agricultural_soil","Brazil","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE",23.579592,47.586947,"villamizar","illumina"
"mgm4667949",2299264,17772,0.316254782804411,1777200,1777200,100,100,100,100,100,"free-living","marine","saline_water","hydrothermal_vent","Taiwan","Y13",24.83499,121.96207,"tang","illumina"
"mgm4670116",7860771230,40293495,0.633062385429466,6067770876,6067770876,150.589341430918,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",48.3,-110.660555555556,"zak","illumina"
"mgm4670117",5969682278,30595714,0.606670035948457,4608244219,4608244219,150.617312575219,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",43.5144444444444,-110.711666666667,"zak","illumina"
"mgm4670118",7801057324,39984678,0.617634281982866,6021814526,6021814526,150.603051648934,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",43.2958333333333,-110.6575,"zak","illumina"
"mgm4670119",6108007035,31302785,0.611689438978197,4715091828,4715091828,150.628508869099,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",43.5144444444444,-110.711666666667,"zak","illumina"
"mgm4670120",8932492740,45791908,0.647036625479404,6894826610,6894826610,150.568668376954,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",43.5694444444444,-110.311111111111,"zak","illumina"
"mgm4670121",8047723553,41248049,0.625691843592825,6212267548,6212267548,150.607548686727,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",43.2958333333333,-110.6575,"zak","illumina"
"mgm4670122",9804546736,50257017,0.638933835143407,7568202000,7568202000,150.589956423399,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",48.3,-110.660555555556,"zak","illumina"
"mgm4670123",8862666443,45430149,0.637813761166017,6841111871,6841111871,150.585283596583,151,151,50,151,"free-living","terrestrial","soil","savanna_soil","USA","Ungulate Exclosure 2015",43.5694444444444,-110.311111111111,"zak","illumina"
"mgm4674280",840655057,6742814,0.485118705910064,662034729,662034729,98.1837447985366,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674282",595235191,4775999,0.498050752420907,468716242,468716242,98.1399372152297,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674285",833588918,6688849,0.488435817813413,656414252,656414252,98.1356062904096,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674287",979972177,7880558,0.489238222748981,771221547,771221547,97.8638247443899,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674289",714848982,5794947,0.489929248705819,561350721,561350721,96.8690000098362,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674291",543232636,4366155,0.480102095182194,427582958,427582958,97.9312365227529,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674293",1482669930,11900653,0.49706924664831,1167425774,1167425774,98.0976232144572,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674295",805433516,6455408,0.487493374033933,634433901,634433901,98.2794427555935,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674297",893362362,7199891,0.490923064579892,702648714,702648714,97.5915765947012,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674299",880917958,7086893,0.501336079164287,693197323,693197323,97.8139959217671,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674301",888692075,7139816,0.496080181784042,699565477,699565477,97.9808831207975,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674303",1105551478,8867942,0.489046740047446,870640708,870640708,98.1784395973722,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674305",818143436,6569292,0.491854630426246,644124610,644124610,98.0508417040984,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674307",704747843,5675009,0.488049478303955,554429352,554429352,97.6966471771234,100,100,50,100,"host-associated","terrestrial","animal_host-associated","bodily_fluid","USA","Platelet function and TMAO",41.5022739,-81.6175875,"hazen","illumina"
"mgm4674936",895273349,6536469,0.510716721788411,687215190,687215190,105.135538774834,101,101,50,194,"host-associated","terrestrial","animal_host-associated","animal_feces","Italy","fitase",44.5075,11.3513888888889,"manfreda","illumina"
"mgm4674938",515743488,3974928,0.51438902821215,389654563,389654563,98.028080760205,101,101,50,194,"host-associated","terrestrial","animal_host-associated","animal_feces","Italy","fitase",44.5075,11.3513888888889,"manfreda","illumina"
"mgm4675013",7616294215,48081261,0.653646987085635,6040722419,6040722419,125.635690357622,150,143,50,292,"free-living","freshwater","wastewater","wastewater_treatment_plant","China","Heyuan WWTP eco-sewage metagenomics",23.743686,114.700961,"bai","illumina"
"mgm4675014",3994274780,25121786,0.608156745661361,3176362495,3176362495,126.438561931863,150,144,50,292,"free-living","freshwater","wastewater","sludge","China","Heyuan WWTP eco-sewage metagenomics",23.743686,114.700961,"bai","illumina"
"mgm4675015",5600616435,35516876,0.654189686831338,4439669407,4439669407,125.001686719294,150,141,50,292,"free-living","freshwater","wastewater","sludge","China","Heyuan WWTP eco-sewage metagenomics",23.743686,114.700961,"bai","illumina"
"mgm4675016",3015136077,18847161,0.611845424973068,2404286251,2404286251,127.567555187755,150,146,50,292,"free-living","freshwater","wastewater","wastewater_treatment_plant","China","Heyuan WWTP eco-sewage metagenomics",23.743686,114.700961,"bai","illumina"
"mgm4675773",491601373,3437881,0.470997049313233,360859042,360859042,104.965541855579,105,105,57,105,"host-associated","terrestrial","human_host-associated","human_feces","Australia","Developing Infant Gut Timeseries",-33.9495,151.2437,"darling","illumina"
"mgm4675774",159593362,1116076,0.458629251478685,117150358,117150358,104.966290826073,105,105,57,105,"host-associated","terrestrial","human_host-associated","human_feces","Australia","Developing Infant Gut Timeseries",-33.9495,151.2437,"darling","illumina"
"mgm4675775",252337710,1764673,0.502034367168043,185222710,185222710,104.961491449124,105,105,57,105,"host-associated","terrestrial","human_host-associated","human_feces","Australia","Developing Infant Gut Timeseries",-33.9495,151.2437,"darling","illumina"
"mgm4675776",549461702,3842487,0.45576120000243,403335850,403335850,104.967394814869,105,105,57,105,"host-associated","terrestrial","human_host-associated","human_feces","Australia","Developing Infant Gut Timeseries",-33.9495,151.2437,"darling","illumina"
