"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","Realm.","Biome","Functional.group","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4667019","stony desert","soil","soil",NA,"MS75.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.0247",161.759167,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",792739723,2394465,0.558177746467428,286.32140206685,685586576,103.440228308308,482,50
"mgm4667020","stony desert","soil","soil",NA,"MS11.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.01915",161.782183,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1071796052,3191393,0.490124382154617,291.007027965531,928717792,102.563190730961,482,50
"mgm4667021","stony desert","soil","soil",NA,"MS51.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.0262",161.674833,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1173377956,3520163,0.493450774077752,288.539216507872,1015705074,104.423858444446,482,50
"mgm4667022","stony desert","soil","soil",NA,"FI1.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.006283",162.39735,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1086595803,3278537,0.466332754404905,286.673004147887,939868051,103.105991719261,482,50
"mgm4667023","stony desert","soil","soil",NA,"MS35.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.018183",161.741783,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",853583507,2514439,0.478227362333613,294.585057342811,740716157,104.033753937232,482,50
"mgm4667024","stony desert","soil","soil",NA,"MG32.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.783417",161.450233,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",898084158,2587381,0.48965907838621,302.08721289984,781614715,104.159769819218,482,50
"mgm4667025","stony desert","soil","soil",NA,"MG64.extendedFrags","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.822633",162.107033,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",942366693,2873812,0.47344260345758,283.213145118748,813901335,102.270453397366,482,50
"mgm4667026","stony desert","soil","soil",NA,"PT2.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.046033",161.359317,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1737774239,5322949,0.47104459477186,281.787112369478,1499938428,101.278817531919,482,50
"mgm4667027","stony desert","soil","soil",NA,"BG123.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.869067",161.752467,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1034675667,3060673,0.465429171619888,293.187016384958,897349585,101.042769057429,482,50
"mgm4667028","stony desert","soil","soil",NA,"MS65.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.018367",161.709783,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",998581294,2991384,0.489323369388447,289.021771193535,864575102,104.211856728927,482,50
"mgm4667029","stony desert","soil","soil",NA,"MS41.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.023067",161.713233,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1841400233,5759591,0.470091328802875,275.13974551318,1584692402,98.8244682973992,482,50
"mgm4667030","stony desert","soil","soil",NA,"MtG4.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.952217",161.404383,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",1976717949,5989649,0.4295358134788,285.281232673233,1708734450,102.840891438197,482,50
"mgm4667031","stony desert","soil","soil",NA,"CN4.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.11045",162.013983,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",846372816,2508841,0.519618262830644,292.503639329874,733845123,104.99088223407,482,50
"mgm4667032","stony desert","soil","soil",NA,"TG51.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.72885",161.01165,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",936388868,3141996,0.456306721422229,253.805046219028,797454440,101.095196979398,475,50
"mgm4667033","stony desert","soil","soil",NA,"MS22.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.0109",161.767217,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",754358147,2242015,0.578202146293025,291.624985559865,653827592,105.51176164147,482,50
"mgm4667035","stony desert","soil","soil",NA,"SP2.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-77.65005",163.116683,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",332848952,1039877,0.49845049606619,275.501017908849,286487172,106.55401883722,475,50
"mgm4667036","stony desert","soil","soil",NA,"MtG225.use","Antarctic Ecotone, Mackay Glacier, All Samples","metagenome","WGS","antarctica","Antarctica","-76.967117",161.162167,"terrestrial biome","mgp15251","free-living","desert_soil","terrestrial","soil","Terrestrial","Polar/alpine (cryogenic)","Polar/alpine cliffs, screes, outcrops and lava flows",758826677,2238867,0.48894111473987,294.055363270797,658350849,106.976890945166,482,50
"mgm4667212","agricultural soil","agricultural soil","soil",NA,"Z3C.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1431119185,9989138,0.496560065280602,98.7797921101901,986724975,7.41796905024388,101,50
"mgm4667213","agricultural soil","agricultural soil","soil",NA,"H3S.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",3846579967,28264848,0.625833204194326,94.6304290049605,2674714692,12.5398350843351,101,50
"mgm4667214","agricultural soil","agricultural soil","soil",NA,"Z1S.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579608",47.586781,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",2645279235,19550951,0.544201014095693,90.8890928630531,1776968201,14.9535162271923,101,50
"mgm4667215","agricultural soil","agricultural soil","soil",NA,"H1S.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579608",47.586781,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",3674379530,26981033,0.623439229627527,94.7224708927935,2555710113,12.4471300378571,101,50
"mgm4667216","agricultural soil","agricultural soil","soil",NA,"H2A.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1859112671,13736209,0.63042762532148,93.8921587462742,1289722316,13.0228391580056,101,50
"mgm4667217","agricultural soil","agricultural soil","soil",NA,"H2S.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",3499677987,25729427,0.626460320860188,94.5592159125813,2432954443,12.6191068379227,101,50
"mgm4667219","agricultural soil","agricultural soil","soil",NA,"H3A.0","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",44922378,345249,0.650266657918968,88.7377805583796,30636630,17.2126141715672,101,50
"mgm4667221","agricultural soil","agricultural soil","soil",NA,"Z1S.0","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",193963663,1517634,0.55734005199547,83.4945158055236,126714116,17.8605214642037,101,50
"mgm4667222","agricultural soil","agricultural soil","soil",NA,"Z3C.2","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1415843959,9838053,0.506985452291734,99.426125982448,978159497,6.71455812008233,101,50
"mgm4667223","agricultural soil","agricultural soil","soil",NA,"H1A.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",3180167188,23422889,0.63253442836066,94.3170843272151,2209178597,12.761847815482,101,50
"mgm4667224","agricultural soil","agricultural soil","soil",NA,"H2A.0","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",8991823,68613,0.643861607795989,89.6575867546966,6151676,16.2110860080057,101,50
"mgm4667226","agricultural soil","agricultural soil","soil",NA,"Z1C.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",1719479280,12004869,0.50201664176091,98.7442123691645,1185411334,7.49284418654144,101,50
"mgm4667227","agricultural soil","agricultural soil","soil",NA,"Z3S.2","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579769",47.586672,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",4870808009,35407513,0.577553919134847,93.1438292206516,3297991344,14.3460290260915,101,50
"mgm4667228","agricultural soil","agricultural soil","soil",NA,"H3A.2","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",4717921178,34051983,0.640940193563998,97.0830673796589,3305870960,10.5294877614831,101,50
"mgm4667229","agricultural soil","agricultural soil","soil",NA,"H1A.0","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",33706208,256749,0.648728405618575,89.8849771566783,23077878,16.6067498922654,101,50
"mgm4667230","agricultural soil","agricultural soil","soil",NA,"H2S.0","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579769",47.586672,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",33070149,253980,0.641924061659087,88.8110126781636,22556221,17.2442167745747,101,50
"mgm4667232","agricultural soil","agricultural soil","soil",NA,"Z3S.0","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",374681549,2963154,0.573371731103535,82.1544739152943,243436358,17.9870903571458,101,50
"mgm4667233","agricultural soil","agricultural soil","soil",NA,"Z1S.2","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",2244389535,16232082,0.540119309419007,93.8421877119645,1523254086,13.8891523397883,101,50
"mgm4667234","agricultural soil","agricultural soil","soil",NA,"H3A.1","ORGANIC FERTILIZER: ENVIRONMENTAL INFLUENCE AND BIOTECHNOLOGICAL USE","metagenome","WGS",NA,"Brazil","23.579592",47.586947,"terrestrial biome","mgp15294","free-living","agricultural_soil","terrestrial","soil","Terrestrial","Intensive land-use ","Annual croplands",4477763418,33037851,0.635119040785126,94.0820544895611,3108268898,12.9556296363713,101,50
